session_number,country,sessions_count,avg_session_duration_sec,avg_session_duration_min
212,AM,1,186.0,3.1
212,AR,10,402.4,6.706666666666666
212,AT,1,1237.0,20.616666666666667
212,AU,6,1499.8333333333333,24.99722222222222
212,AZ,1,280.0,4.666666666666667
212,BE,1,35.0,0.5833333333333334
212,BG,1,190.0,3.1666666666666665
212,BR,28,620.5357142857143,10.342261904761905
212,BY,1,396.0,6.6
212,CA,16,363.875,6.064583333333333
212,CL,4,272.75,4.545833333333333
212,CN,1,2230.0,37.166666666666664
212,CO,1,921.0,15.35
212,CR,1,541.0,9.016666666666667
212,CZ,1,936.0,15.6
212,DE,8,406.75,6.779166666666667
212,ES,13,774.8461538461538,12.914102564102564
212,FI,1,290.0,4.833333333333333
212,FM,1,408.0,6.8
212,FR,11,686.1818181818181,11.436363636363636
212,GB,17,677.1176470588235,11.285294117647059
212,GE,1,190.0,3.1666666666666665
212,GH,1,3793.0,63.21666666666667
212,GR,1,729.0,12.15
212,HK,1,1361.0,22.683333333333334
212,ID,5,333.2,5.553333333333333
212,IN,27,345.51851851851853,5.758641975308643
212,IT,13,424.53846153846155,7.075641025641025
212,JP,98,747.9183673469388,12.46530612244898
212,KR,20,917.7,15.295
212,KZ,1,100.0,1.6666666666666667
212,MX,9,453.77777777777777,7.562962962962962
212,MY,1,1561.0,26.016666666666666
212,NI,1,346.0,5.766666666666667
212,PE,2,838.0,13.966666666666667
212,PH,8,1261.875,21.03125
212,PL,3,408.3333333333333,6.805555555555555
212,PR,3,1374.3333333333333,22.905555555555555
212,QA,1,75.0,1.25
212,RO,1,75.0,1.25
212,RS,2,90.0,1.5
212,RU,18,736.0555555555555,12.267592592592592
212,SE,1,35.0,0.5833333333333334
212,SG,4,1182.25,19.704166666666666
212,SI,1,60.0,1.0
212,SK,2,289.0,4.816666666666666
212,TH,3,614.6666666666666,10.244444444444444
212,TN,1,1066.0,17.766666666666666
212,TR,2,96.5,1.6083333333333334
212,TT,3,417.6666666666667,6.961111111111111
212,TW,9,588.3333333333334,9.805555555555555
212,UA,2,856.5,14.275
212,US,513,664.4230019493177,11.073716699155295
212,UZ,1,96.0,1.6
212,Unknown,367,612.1362397820163,10.202270663033605
212,VI,2,107.5,1.7916666666666667
212,ZA,2,571.0,9.516666666666667
213,AM,1,461.0,7.683333333333334
213,AR,9,386.3333333333333,6.438888888888888
213,AT,1,721.0,12.016666666666667
213,AU,6,1825.1666666666667,30.419444444444444
213,AZ,1,2432.0,40.53333333333333
213,BE,1,75.0,1.25
213,BG,1,626.0,10.433333333333334
213,BR,27,602.8148148148148,10.046913580246914
213,BY,1,686.0,11.433333333333334
213,CA,16,456.1875,7.603125
213,CL,4,332.5,5.541666666666667
213,CN,1,302.0,5.033333333333333
213,CO,1,196.0,3.2666666666666666
213,CR,1,1499.0,24.983333333333334
213,CZ,1,291.0,4.85
213,DE,8,918.375,15.30625
213,ES,13,855.0769230769231,14.251282051282052
213,FI,1,570.0,9.5
213,FM,1,529.0,8.816666666666666
213,FR,11,862.7272727272727,14.378787878787879
213,GB,17,449.6470588235294,7.4941176470588236
213,GE,1,585.0,9.75
213,GH,1,660.0,11.0
213,GR,1,282.0,4.7
213,HK,1,901.0,15.016666666666667
213,ID,5,1422.4,23.706666666666667
213,IN,26,446.11538461538464,7.435256410256411
213,IT,13,649.1538461538462,10.819230769230769
213,JP,97,798.8453608247422,13.314089347079037
213,KR,19,508.4736842105263,8.47456140350877
213,KZ,1,240.0,4.0
213,MX,9,431.8888888888889,7.198148148148149
213,MY,1,205.0,3.4166666666666665
213,NI,1,79.0,1.3166666666666667
213,PE,2,198.0,3.3
213,PH,8,779.625,12.99375
213,PL,3,743.3333333333334,12.38888888888889
213,PR,3,558.6666666666666,9.31111111111111
213,QA,1,39.0,0.65
213,RO,1,80.0,1.3333333333333333
213,RS,2,938.0,15.633333333333333
213,RU,18,866.1111111111111,14.435185185185185
213,SE,1,25.0,0.4166666666666667
213,SG,4,575.25,9.5875
213,SI,1,40.0,0.6666666666666666
213,SK,2,242.0,4.033333333333333
213,TH,2,418.0,6.966666666666667
213,TN,1,75.0,1.25
213,TR,2,229.5,3.825
213,TT,3,556.6666666666666,9.277777777777777
213,TW,9,321.8888888888889,5.364814814814816
213,UA,2,35.5,0.5916666666666667
213,US,506,636.2747035573123,10.604578392621871
213,UZ,1,60.0,1.0
213,Unknown,365,705.7068493150684,11.761780821917807
213,VI,2,564.5,9.408333333333333
213,ZA,2,638.5,10.641666666666667
214,AM,1,165.0,2.75
214,AR,9,679.6666666666666,11.327777777777778
214,AT,1,1228.0,20.466666666666665
214,AU,6,1779.1666666666667,29.65277777777778
214,AZ,1,55.0,0.9166666666666666
214,BE,1,65.0,1.0833333333333333
214,BG,1,245.0,4.083333333333333
214,BR,27,645.1111111111111,10.751851851851852
214,BY,1,410.0,6.833333333333333
214,CA,15,491.3333333333333,8.188888888888888
214,CL,4,337.5,5.625
214,CN,1,172.0,2.8666666666666667
214,CO,1,672.0,11.2
214,CR,1,4144.0,69.06666666666666
214,CZ,1,1440.0,24.0
214,DE,8,420.375,7.00625
214,ES,13,714.7692307692307,11.912820512820511
214,FI,1,355.0,5.916666666666667
214,FM,1,549.0,9.15
214,FR,11,503.72727272727275,8.395454545454546
214,GB,17,543.5882352941177,9.059803921568628
214,GE,1,180.0,3.0
214,GH,1,306.0,5.1
214,GR,1,60.0,1.0
214,HK,1,906.0,15.1
214,ID,5,409.2,6.819999999999999
214,IN,26,464.1923076923077,7.736538461538461
214,IT,12,748.5833333333334,12.47638888888889
214,JP,96,876.71875,14.611979166666666
214,KR,17,748.8235294117648,12.480392156862745
214,KZ,1,110.0,1.8333333333333333
214,MX,9,462.3333333333333,7.705555555555555
214,MY,1,215.0,3.5833333333333335
214,NI,1,90.0,1.5
214,PE,2,279.0,4.65
214,PH,8,502.5,8.375
214,PL,3,1237.6666666666667,20.62777777777778
214,PR,3,377.0,6.283333333333333
214,QA,1,55.0,0.9166666666666666
214,RO,1,99.0,1.65
214,RS,2,883.0,14.716666666666667
214,RU,16,589.75,9.829166666666667
214,SE,1,1893.0,31.55
214,SG,4,1310.25,21.8375
214,SI,1,186.0,3.1
214,SK,2,333.5,5.558333333333334
214,TH,1,551.0,9.183333333333334
214,TN,1,104.0,1.7333333333333334
214,TR,2,207.0,3.45
214,TT,3,105.0,1.75
214,TW,9,919.0,15.316666666666666
214,UA,2,1047.5,17.458333333333332
214,US,493,640.1501014198783,10.669168356997972
214,UZ,1,431.0,7.183333333333334
214,Unknown,361,655.8891966759003,10.931486611265004
214,VI,2,686.5,11.441666666666666
214,ZA,2,263.5,4.391666666666667
215,AM,1,1857.0,30.95
215,AR,9,451.77777777777777,7.529629629629629
215,AT,1,270.0,4.5
215,AU,5,1424.8,23.746666666666666
215,AZ,1,3608.0,60.13333333333333
215,BE,1,71.0,1.1833333333333333
215,BG,1,351.0,5.85
215,BR,27,559.8518518518518,9.330864197530865
215,BY,1,1393.0,23.216666666666665
215,CA,14,401.35714285714283,6.689285714285714
215,CL,4,147.0,2.45
215,CN,1,768.0,12.8
215,CO,1,110.0,1.8333333333333333
215,CR,1,230.0,3.8333333333333335
215,CZ,1,1595.0,26.583333333333332
215,DE,8,528.25,8.804166666666667
215,ES,11,772.0909090909091,12.868181818181819
215,FI,1,199.0,3.316666666666667
215,FM,1,2001.0,33.35
215,FR,11,459.6363636363636,7.66060606060606
215,GB,17,510.3529411764706,8.505882352941176
215,GE,1,465.0,7.75
215,GH,1,528.0,8.8
215,GR,1,1441.0,24.016666666666666
215,HK,1,856.0,14.266666666666667
215,ID,5,443.4,7.39
215,IN,26,378.53846153846155,6.308974358974359
215,IT,12,846.0,14.1
215,JP,96,677.96875,11.299479166666666
215,KR,17,606.3529411764706,10.105882352941176
215,KZ,1,44.0,0.7333333333333333
215,MX,9,586.8888888888889,9.781481481481482
215,MY,1,80.0,1.3333333333333333
215,NI,1,430.0,7.166666666666667
215,PE,2,976.5,16.275
215,PH,8,534.875,8.914583333333333
215,PL,3,2193.0,36.55
215,PR,3,227.33333333333334,3.788888888888889
215,QA,1,65.0,1.0833333333333333
215,RO,1,30.0,0.5
215,RS,2,286.5,4.775
215,RU,16,711.125,11.852083333333333
215,SE,1,661.0,11.016666666666667
215,SG,4,386.75,6.445833333333334
215,SI,1,61.0,1.0166666666666666
215,SK,2,264.5,4.408333333333333
215,TH,1,1473.0,24.55
215,TN,1,660.0,11.0
215,TR,2,94.5,1.575
215,TT,2,576.5,9.608333333333333
215,TW,9,1034.4444444444443,17.24074074074074
215,UA,2,594.0,9.9
215,US,489,676.6891615541922,11.27815269256987
215,UZ,1,181.0,3.0166666666666666
215,Unknown,355,612.5239436619719,10.208732394366198
215,VI,2,1055.5,17.591666666666665
215,ZA,2,589.5,9.825
216,AM,1,17.0,0.2833333333333333
216,AR,9,929.2222222222222,15.487037037037036
216,AT,1,386.0,6.433333333333334
216,AU,5,375.2,6.253333333333333
216,AZ,1,109.0,1.8166666666666667
216,BE,1,65.0,1.0833333333333333
216,BG,1,166.0,2.7666666666666666
216,BR,27,911.0,15.183333333333334
216,BY,1,2161.0,36.016666666666666
216,CA,14,629.4285714285714,10.49047619047619
216,CL,4,85.25,1.4208333333333334
216,CN,1,2886.0,48.1
216,CO,1,215.0,3.5833333333333335
216,CR,1,752.0,12.533333333333333
216,CZ,1,662.0,11.033333333333333
216,DE,8,363.5,6.058333333333334
216,ES,11,435.90909090909093,7.265151515151516
216,FI,1,911.0,15.183333333333334
216,FM,1,159.0,2.65
216,FR,10,701.6,11.693333333333333
216,GB,17,607.1176470588235,10.118627450980393
216,GE,1,1196.0,19.933333333333334
216,GH,1,3844.0,64.06666666666666
216,GR,1,761.0,12.683333333333334
216,HK,1,405.0,6.75
216,ID,5,918.0,15.3
216,IN,24,425.4583333333333,7.090972222222222
216,IT,12,752.3333333333334,12.53888888888889
216,JP,95,805.7473684210527,13.429122807017544
216,KR,17,1087.235294117647,18.120588235294118
216,KZ,1,434.0,7.233333333333333
216,MX,9,584.4444444444445,9.74074074074074
216,MY,1,115.0,1.9166666666666667
216,NI,1,345.0,5.75
216,PE,1,45.0,0.75
216,PH,7,619.5714285714286,10.326190476190476
216,PL,3,534.6666666666666,8.91111111111111
216,PR,3,76.66666666666667,1.277777777777778
216,QA,1,50.0,0.8333333333333334
216,RO,1,75.0,1.25
216,RS,2,945.0,15.75
216,RU,16,847.4375,14.123958333333333
216,SE,1,1208.0,20.133333333333333
216,SG,4,582.0,9.7
216,SI,1,68.0,1.1333333333333333
216,SK,2,834.0,13.9
216,TH,1,1583.0,26.383333333333333
216,TN,1,90.0,1.5
216,TR,2,277.5,4.625
216,TT,2,112.5,1.875
216,TW,9,333.6666666666667,5.561111111111112
216,UA,2,1671.5,27.858333333333334
216,US,480,705.025,11.750416666666666
216,UZ,1,231.0,3.85
216,Unknown,348,624.4655172413793,10.407758620689656
216,VI,2,715.0,11.916666666666666
216,ZA,2,99.5,1.6583333333333334
217,AM,1,1140.0,19.0
217,AR,9,1661.3333333333333,27.688888888888886
217,AT,1,150.0,2.5
217,AU,5,985.4,16.423333333333332
217,AZ,1,65.0,1.0833333333333333
217,BE,1,67.0,1.1166666666666667
217,BR,25,600.6,10.01
217,BY,1,879.0,14.65
217,CA,14,287.14285714285717,4.7857142857142865
217,CL,4,1039.25,17.320833333333333
217,CN,1,998.0,16.633333333333333
217,CO,1,716.0,11.933333333333334
217,CR,1,120.0,2.0
217,CZ,1,181.0,3.0166666666666666
217,DE,8,345.375,5.75625
217,ES,11,728.0909090909091,12.134848484848485
217,FI,1,1446.0,24.1
217,FM,1,332.0,5.533333333333333
217,FR,10,505.6,8.426666666666668
217,GB,17,450.52941176470586,7.508823529411765
217,GE,1,245.0,4.083333333333333
217,GH,1,3266.0,54.43333333333333
217,GR,1,800.0,13.333333333333334
217,HK,1,445.0,7.416666666666667
217,ID,5,631.6,10.526666666666667
217,IN,24,913.9583333333334,15.23263888888889
217,IT,12,506.5833333333333,8.443055555555555
217,JP,94,583.6808510638298,9.728014184397162
217,KR,16,510.1875,8.503125
217,KZ,1,266.0,4.433333333333334
217,MX,9,621.1111111111111,10.351851851851851
217,MY,1,2276.0,37.93333333333333
217,NI,1,1306.0,21.766666666666666
217,PE,1,75.0,1.25
217,PH,7,613.5714285714286,10.226190476190476
217,PL,1,193.0,3.216666666666667
217,PR,3,367.0,6.116666666666666
217,QA,1,49.0,0.8166666666666667
217,RO,1,35.0,0.5833333333333334
217,RS,2,178.0,2.966666666666667
217,RU,15,582.5333333333333,9.708888888888888
217,SE,1,922.0,15.366666666666667
217,SG,4,3821.5,63.69166666666667
217,SI,1,950.0,15.833333333333334
217,SK,2,1891.0,31.516666666666666
217,TH,1,80.0,1.3333333333333333
217,TN,1,835.0,13.916666666666666
217,TR,2,82.0,1.3666666666666667
217,TT,2,368.5,6.141666666666667
217,TW,8,509.25,8.4875
217,UA,2,300.5,5.008333333333334
217,US,468,596.3141025641025,9.938568376068377
217,UZ,1,720.0,12.0
217,Unknown,345,600.4811594202898,10.008019323671498
217,VI,2,149.0,2.4833333333333334
217,ZA,2,332.5,5.541666666666667
218,AM,1,388.0,6.466666666666667
218,AR,8,641.875,10.697916666666666
218,AT,1,972.0,16.2
218,AU,4,650.5,10.841666666666667
218,AZ,1,258.0,4.3
218,BE,1,79.0,1.3166666666666667
218,BR,23,646.4782608695652,10.77463768115942
218,BY,1,200.0,3.3333333333333335
218,CA,14,214.71428571428572,3.5785714285714287
218,CL,4,433.0,7.216666666666667
218,CN,1,297.0,4.95
218,CO,1,166.0,2.7666666666666666
218,CR,1,70.0,1.1666666666666667
218,CZ,1,411.0,6.85
218,DE,8,309.5,5.158333333333333
218,ES,11,799.6363636363636,13.327272727272726
218,FI,1,240.0,4.0
218,FM,1,349.0,5.816666666666666
218,FR,10,386.8,6.446666666666667
218,GB,17,781.6470588235294,13.027450980392157
218,GE,1,259.0,4.316666666666666
218,GH,1,1442.0,24.033333333333335
218,GR,1,4780.0,79.66666666666667
218,HK,1,250.0,4.166666666666667
218,ID,5,698.8,11.646666666666667
218,IN,22,500.5,8.341666666666667
218,IT,12,578.3333333333334,9.63888888888889
218,JP,92,760.9021739130435,12.681702898550725
218,KR,16,1290.8125,21.513541666666665
218,KZ,1,1424.0,23.733333333333334
218,MX,9,348.6666666666667,5.811111111111112
218,MY,1,437.0,7.283333333333333
218,NI,1,1226.0,20.433333333333334
218,PE,1,90.0,1.5
218,PH,7,497.57142857142856,8.292857142857143
218,PL,1,105.0,1.75
218,PR,2,302.5,5.041666666666667
218,QA,1,90.0,1.5
218,RO,1,50.0,0.8333333333333334
218,RS,2,520.0,8.666666666666666
218,RU,15,452.06666666666666,7.5344444444444445
218,SE,1,50.0,0.8333333333333334
218,SG,4,1246.25,20.770833333333332
218,SI,1,35.0,0.5833333333333334
218,SK,2,1892.5,31.541666666666668
218,TH,1,1218.0,20.3
218,TN,1,225.0,3.75
218,TR,2,1000.5,16.675
218,TT,2,521.0,8.683333333333334
218,TW,8,680.375,11.339583333333334
218,UA,2,1230.5,20.508333333333333
218,US,462,639.1406926406927,10.652344877344879
218,UZ,1,921.0,15.35
218,Unknown,334,628.8532934131737,10.480888223552894
218,VI,2,403.0,6.716666666666667
218,ZA,1,1000.0,16.666666666666668
219,AM,1,45.0,0.75
219,AR,8,881.25,14.6875
219,AT,1,165.0,2.75
219,AU,4,334.25,5.570833333333334
219,AZ,1,265.0,4.416666666666667
219,BE,1,90.0,1.5
219,BR,22,510.72727272727275,8.512121212121212
219,BY,1,120.0,2.0
219,CA,14,474.2142857142857,7.9035714285714285
219,CL,4,216.0,3.6
219,CN,1,701.0,11.683333333333334
219,CO,1,1879.0,31.316666666666666
219,CR,1,1322.0,22.033333333333335
219,CZ,1,240.0,4.0
219,DE,8,330.375,5.50625
219,ES,10,1258.1,20.96833333333333
219,FI,1,210.0,3.5
219,FM,1,1007.0,16.783333333333335
219,FR,10,356.1,5.9350000000000005
219,GB,16,666.8125,11.113541666666666
219,GE,1,420.0,7.0
219,GH,1,14.0,0.23333333333333334
219,GR,1,3725.0,62.083333333333336
219,HK,1,355.0,5.916666666666667
219,ID,5,387.2,6.453333333333333
219,IN,22,472.3181818181818,7.871969696969697
219,IT,12,732.3333333333334,12.205555555555556
219,JP,90,740.0666666666667,12.334444444444445
219,KR,16,468.8125,7.813541666666667
219,KZ,1,20.0,0.3333333333333333
219,MX,8,185.625,3.09375
219,MY,1,570.0,9.5
219,NI,1,620.0,10.333333333333334
219,PE,1,55.0,0.9166666666666666
219,PH,6,394.1666666666667,6.569444444444445
219,PL,1,366.0,6.1
219,PR,2,856.5,14.275
219,QA,1,65.0,1.0833333333333333
219,RO,1,135.0,2.25
219,RS,2,788.5,13.141666666666667
219,RU,15,580.6,9.676666666666668
219,SE,1,155.0,2.5833333333333335
219,SG,4,412.75,6.879166666666666
219,SI,1,91.0,1.5166666666666666
219,SK,1,205.0,3.4166666666666665
219,TH,1,817.0,13.616666666666667
219,TN,1,59.0,0.9833333333333333
219,TR,2,102.5,1.7083333333333333
219,TT,2,151.0,2.5166666666666666
219,TW,8,462.0,7.7
219,UA,2,495.5,8.258333333333333
219,US,452,684.683628318584,11.411393805309734
219,UZ,1,32.0,0.5333333333333333
219,Unknown,326,622.5337423312883,10.375562372188138
219,VI,2,1011.5,16.858333333333334
219,ZA,1,425.0,7.083333333333333
220,AM,1,1134.0,18.9
220,AR,8,227.75,3.7958333333333334
220,AT,1,75.0,1.25
220,AU,4,757.75,12.629166666666666
220,AZ,1,179.0,2.9833333333333334
220,BE,1,60.0,1.0
220,BR,22,1085.1818181818182,18.086363636363636
220,BY,1,40.0,0.6666666666666666
220,CA,13,466.0,7.766666666666667
220,CL,4,669.25,11.154166666666667
220,CN,1,2295.0,38.25
220,CO,1,33.0,0.55
220,CR,1,582.0,9.7
220,CZ,1,1088.0,18.133333333333333
220,DE,8,537.125,8.952083333333333
220,ES,10,553.5,9.225
220,FI,1,420.0,7.0
220,FM,1,342.0,5.7
220,FR,10,602.6,10.043333333333333
220,GB,16,349.9375,5.832291666666666
220,GE,1,225.0,3.75
220,GH,1,1701.0,28.35
220,GR,1,1220.0,20.333333333333332
220,HK,1,1396.0,23.266666666666666
220,ID,5,759.6,12.66
220,IN,22,397.95454545454544,6.632575757575757
220,IT,12,755.0833333333334,12.584722222222222
220,JP,89,725.2134831460675,12.08689138576779
220,KR,16,601.0625,10.017708333333333
220,KZ,1,193.0,3.216666666666667
220,MX,8,523.375,8.722916666666666
220,MY,1,242.0,4.033333333333333
220,NI,1,70.0,1.1666666666666667
220,PE,1,61.0,1.0166666666666666
220,PH,5,490.4,8.173333333333334
220,PL,1,926.0,15.433333333333334
220,PR,2,382.5,6.375
220,QA,1,55.0,0.9166666666666666
220,RO,1,96.0,1.6
220,RS,2,1194.0,19.9
220,RU,14,669.9285714285714,11.165476190476191
220,SE,1,79.0,1.3166666666666667
220,SG,4,486.5,8.108333333333333
220,SI,1,369.0,6.15
220,SK,1,901.0,15.016666666666667
220,TH,1,166.0,2.7666666666666666
220,TN,1,80.0,1.3333333333333333
220,TR,2,180.0,3.0
220,TT,2,618.0,10.3
220,TW,8,324.25,5.404166666666667
220,UA,2,1869.5,31.158333333333335
220,US,444,612.5292792792793,10.208821321321322
220,UZ,1,35.0,0.5833333333333334
220,Unknown,321,660.3115264797508,11.005192107995846
220,VI,2,515.0,8.583333333333334
220,ZA,1,1637.0,27.283333333333335
221,AM,1,3366.0,56.1
221,AR,8,471.0,7.85
221,AT,1,81.0,1.35
221,AU,4,2229.0,37.15
221,AZ,1,200.0,3.3333333333333335
221,BE,1,25.0,0.4166666666666667
221,BR,22,604.3181818181819,10.071969696969697
221,BY,1,528.0,8.8
221,CA,13,496.15384615384613,8.269230769230768
221,CL,4,654.75,10.9125
221,CN,1,2837.0,47.28333333333333
221,CO,1,237.0,3.95
221,CR,1,1899.0,31.65
221,CZ,1,2369.0,39.483333333333334
221,DE,8,299.625,4.99375
221,ES,10,558.3,9.305
221,FI,1,250.0,4.166666666666667
221,FM,1,230.0,3.8333333333333335
221,FR,10,380.0,6.333333333333333
221,GB,16,621.25,10.354166666666666
221,GE,1,185.0,3.0833333333333335
221,GH,1,10.0,0.16666666666666666
221,GR,1,1230.0,20.5
221,HK,1,135.0,2.25
221,ID,5,275.4,4.59
221,IN,21,291.1904761904762,4.853174603174604
221,IT,12,529.75,8.829166666666667
221,JP,89,724.7752808988764,12.079588014981274
221,KR,16,682.4375,11.373958333333333
221,KZ,1,281.0,4.683333333333334
221,MX,8,854.5,14.241666666666667
221,MY,1,480.0,8.0
221,NI,1,454.0,7.566666666666666
221,PE,1,501.0,8.35
221,PH,5,354.4,5.906666666666666
221,PL,1,905.0,15.083333333333334
221,PR,2,202.5,3.375
221,QA,1,55.0,0.9166666666666666
221,RO,1,98.0,1.6333333333333333
221,RS,2,80.5,1.3416666666666666
221,RU,14,314.0,5.233333333333333
221,SE,1,121.0,2.0166666666666666
221,SG,3,445.0,7.416666666666667
221,SI,1,607.0,10.116666666666667
221,SK,1,205.0,3.4166666666666665
221,TH,1,1028.0,17.133333333333333
221,TN,1,165.0,2.75
221,TR,2,369.5,6.158333333333333
221,TT,2,80.0,1.3333333333333333
221,TW,7,817.0,13.616666666666667
221,UA,2,551.0,9.183333333333334
221,US,439,607.5261958997722,10.125436598329538
221,UZ,1,49.0,0.8166666666666667
221,Unknown,318,637.2515723270441,10.620859538784067
221,VI,2,267.0,4.45
221,ZA,1,1556.0,25.933333333333334
222,AM,1,726.0,12.1
222,AR,7,541.7142857142857,9.028571428571428
222,AT,1,615.0,10.25
222,AU,4,322.0,5.366666666666666
222,AZ,1,3354.0,55.9
222,BE,1,80.0,1.3333333333333333
222,BR,22,980.4545454545455,16.34090909090909
222,BY,1,84.0,1.4
222,CA,13,937.3846153846154,15.623076923076923
222,CL,3,446.3333333333333,7.438888888888888
222,CN,1,659.0,10.983333333333333
222,CO,1,744.0,12.4
222,CR,1,1122.0,18.7
222,CZ,1,15.0,0.25
222,DE,7,890.1428571428571,14.835714285714285
222,ES,10,864.9,14.415
222,FI,1,65.0,1.0833333333333333
222,FM,1,646.0,10.766666666666667
222,FR,9,1241.4444444444443,20.69074074074074
222,GB,16,877.4375,14.623958333333333
222,GE,1,1739.0,28.983333333333334
222,GR,1,365.0,6.083333333333333
222,HK,1,2702.0,45.03333333333333
222,ID,4,229.0,3.816666666666667
222,IN,20,670.0,11.166666666666666
222,IT,12,720.0,12.0
222,JP,88,768.5227272727273,12.808712121212121
222,KR,16,679.9375,11.332291666666666
222,KZ,1,329.0,5.483333333333333
222,MX,8,350.375,5.839583333333334
222,MY,1,955.0,15.916666666666666
222,NI,1,1130.0,18.833333333333332
222,PE,1,1508.0,25.133333333333333
222,PH,5,801.8,13.363333333333333
222,PL,1,1341.0,22.35
222,PR,2,124.5,2.075
222,QA,1,10.0,0.16666666666666666
222,RO,1,59.0,0.9833333333333333
222,RS,2,280.0,4.666666666666667
222,RU,13,690.1538461538462,11.502564102564103
222,SE,1,115.0,1.9166666666666667
222,SG,3,861.3333333333334,14.355555555555556
222,SI,1,447.0,7.45
222,SK,1,60.0,1.0
222,TH,1,907.0,15.116666666666667
222,TN,1,1037.0,17.283333333333335
222,TR,2,670.5,11.175
222,TT,2,291.5,4.858333333333333
222,TW,7,380.57142857142856,6.3428571428571425
222,UA,2,1920.0,32.0
222,US,436,607.1215596330276,10.11869266055046
222,UZ,1,7695.0,128.25
222,Unknown,314,563.2261146496816,9.387101910828026
222,VI,2,672.5,11.208333333333334
222,ZA,1,265.0,4.416666666666667
223,AM,1,465.0,7.75
223,AR,7,226.71428571428572,3.778571428571429
223,AT,1,365.0,6.083333333333333
223,AU,4,721.75,12.029166666666667
223,AZ,1,144.0,2.4
223,BE,1,55.0,0.9166666666666666
223,BR,21,671.6666666666666,11.194444444444445
223,BY,1,216.0,3.6
223,CA,13,392.9230769230769,6.5487179487179485
223,CL,3,783.6666666666666,13.06111111111111
223,CN,1,25.0,0.4166666666666667
223,CO,1,1393.0,23.216666666666665
223,CR,1,3826.0,63.766666666666666
223,DE,6,461.0,7.683333333333334
223,ES,10,662.4,11.04
223,FI,1,304.0,5.066666666666666
223,FM,1,530.0,8.833333333333334
223,FR,9,382.8888888888889,6.381481481481482
223,GB,14,428.92857142857144,7.148809523809524
223,GE,1,315.0,5.25
223,GR,1,1918.0,31.966666666666665
223,HK,1,210.0,3.5
223,ID,4,999.0,16.65
223,IN,20,333.5,5.558333333333334
223,IT,12,813.3333333333334,13.555555555555555
223,JP,85,853.6588235294117,14.227647058823528
223,KR,16,576.0625,9.601041666666667
223,KZ,1,186.0,3.1
223,MX,8,361.125,6.01875
223,MY,1,395.0,6.583333333333333
223,NI,1,1271.0,21.183333333333334
223,PE,1,506.0,8.433333333333334
223,PH,5,711.6,11.860000000000001
223,PL,1,886.0,14.766666666666667
223,PR,2,1207.0,20.116666666666667
223,QA,1,345.0,5.75
223,RO,1,65.0,1.0833333333333333
223,RS,2,82.5,1.375
223,RU,13,909.6153846153846,15.16025641025641
223,SE,1,290.0,4.833333333333333
223,SG,3,498.6666666666667,8.311111111111112
223,SI,1,977.0,16.283333333333335
223,SK,1,1854.0,30.9
223,TH,1,175.0,2.9166666666666665
223,TN,1,80.0,1.3333333333333333
223,TR,2,319.5,5.325
223,TT,2,166.0,2.7666666666666666
223,TW,7,492.85714285714283,8.214285714285714
223,UA,1,18.0,0.3
223,US,425,628.604705882353,10.476745098039215
223,UZ,1,135.0,2.25
223,Unknown,309,569.9773462783171,9.499622437971952
223,VI,2,305.0,5.083333333333333
223,ZA,1,445.0,7.416666666666667
224,AM,1,101.0,1.6833333333333333
224,AR,7,593.1428571428571,9.885714285714284
224,AT,1,520.0,8.666666666666666
224,AU,4,1530.5,25.508333333333333
224,AZ,1,440.0,7.333333333333333
224,BE,1,110.0,1.8333333333333333
224,BR,21,577.9047619047619,9.631746031746031
224,BY,1,96.0,1.6
224,CA,13,223.46153846153845,3.724358974358974
224,CL,3,596.0,9.933333333333334
224,CN,1,579.0,9.65
224,CO,1,65.0,1.0833333333333333
224,CR,1,335.0,5.583333333333333
224,DE,5,744.6,12.41
224,ES,10,472.0,7.866666666666666
224,FI,1,470.0,7.833333333333333
224,FM,1,919.0,15.316666666666666
224,FR,8,335.25,5.5875
224,GB,14,955.7857142857143,15.929761904761905
224,GE,1,651.0,10.85
224,GR,1,841.0,14.016666666666667
224,HK,1,515.0,8.583333333333334
224,ID,4,740.25,12.3375
224,IN,17,454.1764705882353,7.569607843137255
224,IT,12,744.8333333333334,12.41388888888889
224,JP,84,764.0357142857143,12.733928571428573
224,KR,16,514.375,8.572916666666666
224,KZ,1,369.0,6.15
224,MX,8,424.0,7.066666666666666
224,MY,1,134.0,2.2333333333333334
224,NI,1,95.0,1.5833333333333333
224,PE,1,150.0,2.5
224,PH,5,583.6,9.726666666666667
224,PL,1,55.0,0.9166666666666666
224,PR,2,161.0,2.683333333333333
224,QA,1,65.0,1.0833333333333333
224,RO,1,45.0,0.75
224,RS,2,315.0,5.25
224,RU,13,378.0,6.3
224,SE,1,761.0,12.683333333333334
224,SG,3,185.0,3.0833333333333335
224,SI,1,53.0,0.8833333333333333
224,SK,1,1577.0,26.283333333333335
224,TH,1,386.0,6.433333333333334
224,TN,1,15.0,0.25
224,TR,2,87.5,1.4583333333333333
224,TT,2,67.5,1.125
224,TW,6,482.8333333333333,8.047222222222222
224,UA,1,963.0,16.05
224,US,420,616.9880952380952,10.28313492063492
224,UZ,1,22.0,0.36666666666666664
224,Unknown,305,596.8459016393442,9.94743169398907
224,VI,1,235.0,3.9166666666666665
